Species,Age,Sex,AIV,Site,Latitude,Longitude,Year,Temperature,Population_Density
MALL,HY,F,1,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
ABDU,HY,M,1,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
ABDU,AHY,M,1,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
ABDU,HY,M,1,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MBDH,AHY,F,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
ABDU,AHY,F,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
ABDU,AHY,M,0,Lac Saint-Pierre,46.152306,-72.726167,2005,20.10714286,0.956343211
MALL,AHY,M,0,Eddy Road,45.83333333,-64.21666667,2005,18.26428571,1.198920811
MALL,AHY,M,0,Eddy Road,45.83333333,-64.21666667,2005,18.26428571,1.198920811
MALL,AHY,M,0,Eddy Road,45.83333333,-64.21666667,2005,18.26428571,1.198920811
MALL,AHY,M,0,Tongue's Island,45.85,-64.26666667,2005,17.97142857,1.158658042
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
ABDU,AHY,F,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MBDH,HY,F,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MBDH,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MBDH,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
ABDU,HY,F,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
ABDU,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
ABDU,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
ABDU,HY,F,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
ABDU,HY,M,1,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MBDH,AHY,F,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
ABDU,AHY,F,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
ABDU,AHY,F,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
ABDU,AHY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
ABDU,AHY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
ABDU,AHY,M,0,Lac Saint-Pierre,46.132278,-72.915278,2005,20.92142857,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
ABDU,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
ABDU,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
ABDU,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
ABDU,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
NOPI,AHY,F,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,AHY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,1,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,F,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
MALL,HY,M,0,Lac Saint-Pierre,46.15,-72.716667,2005,19.75,0.956343211
